OBJ_ID,Dat_obs,Hr_obs,Nb_coyotes,Alimentation,Statut_animal,Periode,Comp_class,Com_code,Cote,Territoire,Statut_mention,Provenance,Verif,X,Y,Lat,Long,geometry
2077,"2022-01-16","03:00:00",2,,,"nuit","2",4,2.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304340.3718,5059939.121,"45,67934","-73,5059001",POINT (304340.3718 5059939.121)
2078,"2022-01-23","19:45:00",2,,,"nuit","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304714.6741,5060499.443,"45,684382","-73,5010954",POINT (304714.6741 5060499.443)
2081,"2022-01-25","13:45:00",1,,,"jour","1",2,1,"Beaconsfield","Valide","formulaire","oui",275432.7568,5030096.146,"45,41018603","-73,87518327",POINT (275432.7568 5030096.146)
2082,"2022-01-25","18:00:00",2,"autre",,"nuit","2",4,2.6,"Lachine","Valide","formulaire","oui",290254.9691,5032715.107,"45,4342178","-73,6858999",POINT (290254.9691 5032715.107)
2083,"2022-01-25","19:30:00",1,,,"nuit","1",2,0.6,"Anjou","Valide","formulaire","oui",308980.7172,5094698.06,"45,992085","-73,446032",POINT (308980.7172 5094698.06)
2084,"2022-01-29","22:00:00",2,,,"nuit","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304561.7928,5060573.351,"45,685047","-73,5030581",POINT (304561.7928 5060573.351)
2085,"2022-01-31","13:00:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304287.1494,5060486.044,"45,68426126","-73,50658388",POINT (304287.1494 5060486.044)
2086,"2022-01-31","13:00:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304423.041,5060357.343,"45,68310327","-73,50483923",POINT (304423.041 5060357.343)
2088,"2022-02-05","01:45:00",1,,,"nuit","2",5,3.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304338.2411,5060104.934,"45,680832","-73,50592761",POINT (304338.2411 5060104.934)
2089,"2022-02-07","03:04:00",1,,,"nuit","inconnu",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",290660.4973,5045424.781,"45,5485929","-73,681083",POINT (290660.4973 5045424.781)
2090,"2021-12-07","00:09:00",1,,,"nuit","inconnu",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",290660.4973,5045424.781,"45,5485929","-73,681083",POINT (290660.4973 5045424.781)
2091,"2022-02-04","11:00:00",1,,,"jour","inconnu",1,0,"Le Sud-Ouest","Valide","info-coyote","oui",300712.2293,5037142.607,"45,474198","-73,55228269",POINT (300712.2293 5037142.607)
2093,"2022-02-26","16:15:00",1,,,"jour","1",2,1,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304396.0667,5059743.744,"45,677582","-73,505185",POINT (304396.0667 5059743.744)
2094,"2022-03-01","23:00:00",1,,,"nuit","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304581.9913,5060144.428,"45,6811875","-73,5027986",POINT (304581.9913 5060144.428)
2095,"2022-03-01","22:10:00",1,,,"nuit","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304353.3649,5059925.607,"45,6792184","-73,5057333",POINT (304353.3649 5059925.607)
2096,"2022-03-05","10:50:00",2,"autre",,"jour","inconnu",1,0,"Pierrefonds-Roxboro","Valide","info-coyote","oui",274284.6202,5036526.321,"45,4679977","-73,8902497",POINT (274284.6202 5036526.321)
2097,"2021-10-21","00:11:00",1,,,"nuit","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",305471.1972,5059626.864,"45,67653009","-73,49138449",POINT (305471.1972 5059626.864)
2098,"2021-12-10","22:51:00",1,,,"nuit","3",7,5.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",304555.4405,5059934.283,"45,67929658","-73,50313933",POINT (304555.4405 5059934.283)
2099,"2021-09-20","17:48:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",304704.8648,5060119.389,"45,68096222","-73,50122126",POINT (304704.8648 5060119.389)
2100,"2021-10-03","01:34:00",1,,,"nuit","2",5,3.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",304539.6813,5060634.253,"45,685595","-73,503342",POINT (304539.6813 5060634.253)
2101,"2021-11-12","18:16:00",1,,,"nuit","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",296695.0476,5052899.761,"45,6159513","-73,6039234",POINT (296695.0476 5052899.761)
2103,"2022-03-16","08:15:00",1,,,"jour","inconnu",1,0,"Pierrefonds-Roxboro","Valide","formulaire","oui",283844.4707,5040891.109,"45,50762587","-73,76818034",POINT (283844.4707 5040891.109)
2104,"2022-03-13","19:55:00",1,,,"crepuscule","inconnu",1,0,"Dorval","Valide","info-coyote","oui",287168.717,5033299.218,"45,4394029","-73,7253659",POINT (287168.717 5033299.218)
2105,"2022-03-12","07:00:00",1,"autre",,"crepuscule","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304429.8462,5060558.582,"45,68491405","-73,50475202",POINT (304429.8462 5060558.582)
2106,"2022-03-29","20:30:00",1,,,"nuit","5",11,8.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304561.7928,5060573.351,"45,685047","-73,5030581",POINT (304561.7928 5060573.351)
2107,"2022-03-29","20:30:00",1,,,"nuit","5",11,8.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304571.4246,5060684.329,"45,6860456","-73,5029345",POINT (304571.4246 5060684.329)
2108,"2022-04-02","21:15:00",1,,,"nuit","2",4,2.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304506.7545,5062056.103,"45,69838898","-73,50376558",POINT (304506.7545 5062056.103)
2109,"2022-04-02","12:00:00",2,,,"nuit","inconnu",1,0,"Senneville","Valide","info-coyote","oui",270692.3951,5034365.129,"45,44838459","-73,93603813",POINT (270692.3951 5034365.129)
2110,"2022-04-06","05:25:00",1,,,"nuit","inconnu",1,0,"Pointe-Claire","Valide","formulaire","oui",278062.1525,5036142.378,"45,46469769","-73,8419203",POINT (278062.1525 5036142.378)
2111,"2022-03-24","11:23:00",1,,,"jour","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304627.3478,5060555.856,"45,6848896","-73,5022165",POINT (304627.3478 5060555.856)
2112,"2022-03-16","09:00:00",1,,,"jour","inconnu",1,0,"Villeray-Saint-Michel-Parc-Extension","Valide","autre","oui",294099.7372,5047080.955,"45,56355701","-73,63707342",POINT (294099.7372 5047080.955)
2114,"2022-04-08","16:10:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304220.893,5060344.671,"45,68298911","-73,50743429",POINT (304220.893 5060344.671)
2115,"2022-04-08","16:30:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304323.7376,5060403.909,"45,68352221","-73,50611408",POINT (304323.7376 5060403.909)
2116,"2022-04-19","22:30:00",1,,,"nuit","2",4,2.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304551.9769,5060590.53,"45,68520158","-73,50318413",POINT (304551.9769 5060590.53)
2117,"2022-04-20","18:00:00",1,,,"jour","inconnu",1,0,"Pierrefonds-Roxboro","Valide","autre","oui",271832.8573,5036272.422,"45,46560163","-73,92158652",POINT (271832.8573 5036272.422)
2118,"2022-04-21","20:30:00",2,,,"crepuscule","2",4,2.8,"Le Sud-Ouest","Valide","formulaire","oui",300647.824,5037777.702,"45,4799125","-73,5531118",POINT (300647.824 5037777.702)
2119,"2022-04-22","04:11:00",1,"ordures",,"nuit","2",4,2.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",305668.0248,5061907.701,"45,69705316","-73,48885393",POINT (305668.0248 5061907.701)
2120,"2022-04-13","18:50:00",1,"autre",,"crepuscule","2",4,2.8,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304510.3548,5060639.622,"45,6856433","-73,5037185",POINT (304510.3548 5060639.622)
2121,"2022-04-27","09:00:00",1,,,"jour","2",4,3,"Pierrefonds-Roxboro","Valide","formulaire","oui",271268.5167,5036287.817,"45,4657133","-73,9288042",POINT (271268.5167 5036287.817)
2122,"2022-01-17","15:30:00",1,,,"jour","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","autre","oui",304202.0257,5060036.902,"45,68021974","-73,50767612",POINT (304202.0257 5060036.902)
2123,"2022-01-21","12:30:00",1,,,"jour","inconnu",1,0,"Ahuntsic-Cartierville","Valide","autre","oui",289351.4133,5045315.476,"45,54758153","-73,69784474",POINT (289351.4133 5045315.476)
2124,"2022-01-26","10:35:00",1,,,"jour","inconnu",1,0,"Rosemont-La Petite-Patrie","Valide","autre","oui",300512.1816,5046815.742,"45,56123957","-73,55492592",POINT (300512.1816 5046815.742)
2125,"2022-01-29","10:00:00",1,,,"jour","inconnu",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","autre","oui",299483.3746,5050415.137,"45,59362093","-73,56814384",POINT (299483.3746 5050415.137)
2126,"2022-02-01","15:15:00",1,,,"jour","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","autre","oui",298606.3025,5057027.983,"45,65311759","-73,5794694",POINT (298606.3025 5057027.983)
2127,"2022-02-08","12:30:00",1,,,"jour","inconnu",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","autre","oui",299483.3746,5050415.137,"45,59362093","-73,56814384",POINT (299483.3746 5050415.137)
2128,"2022-02-14","10:30:00",1,,,"jour","inconnu",1,0,"Ahuntsic-Cartierville","Valide","autre","oui",289327.7026,5045275.311,"45,54721959","-73,69814713",POINT (289327.7026 5045275.311)
2129,"2022-04-30","00:20:00",1,,,"nuit","inconnu",1,0,"Mercier-Hochelaga-Maisonneuve","Valide","formulaire","oui",302362.5165,5048032.366,"45,57219609","-73,53122965",POINT (302362.5165 5048032.366)
2130,"2022-03-17","05:15:00",1,,,"nuit","2",4,2.6,"Westmount","Valide","info-coyote","oui",297168.2429,5037794.9,"45,48003789","-73,59762044",POINT (297168.2429 5037794.9)
2131,"2022-05-04","21:00:00",1,,,"crepuscule","2",5,3.8,"LaSalle","Valide","formulaire","oui",296011.6535,5033758.996,"45,4437073","-73,6123426",POINT (296011.6535 5033758.996)
2132,"2022-04-27","15:00:00",1,,,"jour","inconnu",1,0,"Pierrefonds-Roxboro","Valide","formulaire","oui",270759.2143,5036772.301,"45,47004815","-73,93535058",POINT (270759.2143 5036772.301)
2134,"2022-05-10","07:30:00",1,,,"jour","2",4,3,"Saint-Laurent","Valide","info-coyote","oui",287752.6538,5040540.082,"45,50457367","-73,71815321",POINT (287752.6538 5040540.082)
2136,"2022-05-12","05:30:00",1,,,"crepuscule","1",2,0.8,"Pierrefonds-Roxboro","Valide","formulaire","oui",281681.9441,5040782.495,"45,5065802","-73,79585",POINT (281681.9441 5040782.495)
2137,"2022-05-12","16:00:00",1,,,"jour","inconnu",1,0,"Senneville","Valide","formulaire","oui",270848.5717,5034064.727,"45,4456891","-73,93402087",POINT (270848.5717 5034064.727)
2138,"2022-05-12","16:00:00",1,,,"jour","inconnu",1,0,"Senneville","Valide","formulaire","oui",270848.5717,5034064.727,"45,4456891","-73,93402087",POINT (270848.5717 5034064.727)
2139,"2022-05-16","10:30:00",1,,,"jour","1",2,1,"Pierrefonds-Roxboro","Valide","info-coyote","oui",280404.4185,5040752.079,"45,506263","-73,8121972",POINT (280404.4185 5040752.079)
2140,"2022-05-17","01:30:00",1,,,"nuit","1",2,0.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",305204.713,5059012.383,"45,6710011","-73,4948056",POINT (305204.713 5059012.383)
2143,"2022-05-10","07:00:00",1,,,"jour","3",7,6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304376.4937,5060766.483,"45,68678475","-73,50543714",POINT (304376.4937 5060766.483)
2144,"2022-05-16","21:00:00",1,,,"crepuscule","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304442.8718,5060623.602,"45,68549912","-73,50458484",POINT (304442.8718 5060623.602)
2145,"2022-05-11","08:15:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","formulaire","oui",290542.3638,5045269.82,"45,5471961","-73,6825914",POINT (290542.3638 5045269.82)
2146,"2022-05-20","20:22:00",1,,"blesse","crepuscule","4",9,7.8,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",306514.8155,5062419.157,"45,70165372","-73,47797871",POINT (306514.8155 5062419.157)
2148,"2022-05-21","20:30:00",1,,,"crepuscule","3",7,5.8,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304714.6741,5060499.443,"45,684382","-73,5010954",POINT (304714.6741 5060499.443)
2150,"2022-05-22","14:59:00",1,,,"jour","inconnu",1,0,"L'Île-Bizard-Sainte-Geneviève","Valide","formulaire","oui",274911.8537,5040035.119,"45,4995979","-73,882442",POINT (274911.8537 5040035.119)
2151,"2022-05-21","16:34:00",1,,,"jour","2",4,3,"Le Sud-Ouest","Valide","formulaire","oui",296717.505,5033885.493,"45,4448541","-73,6033217",POINT (296717.505 5033885.493)
2152,"2022-05-24","07:00:00",1,,,"jour","inconnu",1,0,"Dorval","Valide","formulaire","oui",285328.9912,5033197.663,"45,43844024","-73,74887734",POINT (285328.9912 5033197.663)
2153,"2022-05-24","17:00:00",1,,,"jour","2",4,3,"Pierrefonds-Roxboro","Valide","autre","oui",271746.8835,5035987.792,"45,46303639","-73,92266679",POINT (271746.8835 5035987.792)
2154,"2022-05-21","16:00:00",1,,,"jour","2",4,3,"Pierrefonds-Roxboro","Valide","autre","oui",270782.6655,5036558.671,"45,46812701","-73,93503589",POINT (270782.6655 5036558.671)
2155,"2022-05-25","20:00:00",1,,,"crepuscule","2",5,3.8,"Montréal-Est","Valide","formulaire","oui",302867.5156,5052929.849,"45,61626662","-73,52477886",POINT (302867.5156 5052929.849)
2157,"2022-05-29","01:00:00",1,,,"nuit","2",4,2.6,"Sainte-Anne-de-Bellevue","Valide","formulaire","oui",271370.5364,5031652.873,"45,4240117","-73,9271847",POINT (271370.5364 5031652.873)
2160,"2022-05-31","06:30:00",1,,,"jour","1",2,1,"Pierrefonds-Roxboro","Valide","formulaire","oui",273817.8146,5035971.743,"45,4629869","-73,8961844",POINT (273817.8146 5035971.743)
2165,"2022-06-02","18:20:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304694.5905,5059904.809,"45,6790314","-73,5013531",POINT (304694.5905 5059904.809)
2166,"2022-05-30","11:36:00",1,,,"jour","inconnu",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",290413.8868,5045305.535,"45,54751484","-73,68423779",POINT (290413.8868 5045305.535)
2168,"2022-06-04","16:50:00",1,,,"jour","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",305600.5806,5061895.298,"45,69694164","-73,48971998",POINT (305600.5806 5061895.298)
2169,"2022-03-22","02:38:00",1,,,"nuit","inconnu",1,0,"Dollard-des-Ormeaux","Valide","SPVM","oui",279867.722,5040696.765,"45,50574629","-73,81906254",POINT (279867.722 5040696.765)
2170,"2022-06-07","06:30:00",1,,,"jour","inconnu",1,0,"Rosemont-La Petite-Patrie","Valide","formulaire","oui",300291.4457,5045927.092,"45,5532418","-73,5577453",POINT (300291.4457 5045927.092)
2172,"2022-06-01","07:00:00",1,"autre",,"jour","inconnu",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",285979.0632,5042507.371,"45,5222304","-73,740925",POINT (285979.0632 5042507.371)
2173,"2022-06-11","01:20:00",1,,,"nuit","1",2,0.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",305167.9281,5061982.509,"45,69772673","-73,49527548",POINT (305167.9281 5061982.509)
2174,"2022-06-11","18:25:00",1,"autre",,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304084.0544,5060443.327,"45,6838767","-73,50919111",POINT (304084.0544 5060443.327)
2176,"2022-06-12","08:00:00",1,,,"jour","5",10,9,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304566.4408,5060411.736,"45,68359277","-73,50299835",POINT (304566.4408 5060411.736)
2177,"2022-06-12","22:15:00",1,,,"nuit","5",10,8.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304594.7364,5060565.013,"45,68497199","-73,50263517",POINT (304594.7364 5060565.013)
2178,"2022-06-11","06:00:00",1,,,"crepuscule","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304561.1141,5060544.534,"45,6847877","-73,5030668",POINT (304561.1141 5060544.534)
2179,"2022-06-10","19:15:00",1,,,"jour","2",4,3,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304153.835,5060163.595,"45,6813597","-73,50829491",POINT (304153.835 5060163.595)
2180,"2022-06-09","22:30:00",1,,,"nuit","2",5,3.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304732.4346,5060209.612,"45,68177406","-73,50086735",POINT (304732.4346 5060209.612)
2183,"2022-06-18","02:00:00",1,,,"nuit","2",3,1.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304068.5665,5058890.677,"45,6699057","-73,5093876",POINT (304068.5665 5058890.677)
2184,"2022-06-15","12:30:00",1,,,"jour","2",3,2,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",303834.4595,5060242.724,"45,68207134","-73,51239494",POINT (303834.4595 5060242.724)
2186,"2022-06-24","07:00:00",1,,,"jour","inconnu",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",290565.2684,5045391.091,"45,5482878","-73,6823016",POINT (290565.2684 5045391.091)
2187,"2022-06-24","21:58:35",1,,,"nuit","1",2,0.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",304532.8888,5060519.39,"45,68456144","-73,50342914",POINT (304532.8888 5060519.39)
2188,"2022-06-27","20:15:00",1,,,"crepuscule","inconnu",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",303939.8557,5060639.415,"45,68564096","-73,51104264",POINT (303939.8557 5060639.415)
2189,"2022-06-25","20:30:00",1,,,"crepuscule","2",4,2.8,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304203.6973,5060036.902,"45,68021974","-73,50765467",POINT (304203.6973 5060036.902)
2190,"2022-06-24","22:00:00",1,,,"nuit","2",5,3.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304529.0438,5060516.474,"45,6845352","-73,5034785",POINT (304529.0438 5060516.474)
2191,"2022-07-03","10:00:00",1,,,"jour","inconnu",1,0,"Saint-Léonard","Valide","info-coyote","oui",299587.9995,5049524.475,"45,58560729","-73,56679335",POINT (299587.9995 5049524.475)
2195,"2022-07-11","09:15:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","formulaire","oui",289911.455,5044890.682,"45,5437713","-73,6906596",POINT (289911.455 5044890.682)
2196,"2022-07-06","22:13:00",1,,,"nuit","2",5,3.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",304704.9378,5060535.25,"45,6847042","-73,5012204",POINT (304704.9378 5060535.25)
2197,"2022-07-11","08:30:00",1,,,"jour","2",3,2,"Ahuntsic-Cartierville","Valide","info-coyote","oui",289996.7825,5044830.513,"45,5432317","-73,6895651",POINT (289996.7825 5044830.513)
2198,"2022-07-13","10:30:00",3,,,"jour","inconnu",1,0,"L'Île-Bizard-Sainte-Geneviève","Valide","formulaire","oui",274645.914,5039696.224,"45,496537","-73,885824",POINT (274645.914 5039696.224)
2199,"2022-07-16","08:15:00",1,,,"jour","inconnu",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",292509.0536,5048796.145,"45,57896452","-73,65749359",POINT (292509.0536 5048796.145)
2200,"2022-07-16","08:15:00",3,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292104.6825,5048392.861,"45,57532839","-73,66266462",POINT (292104.6825 5048392.861)
2201,"2022-07-16","23:59:00",1,,,"nuit","2",4,2.6,"Anjou","Valide","info-coyote","oui",299851.0188,5053027.639,"45,61713162","-73,56345821",POINT (299851.0188 5053027.639)
2202,"2022-07-19","08:30:00",1,,,"jour","1",2,1,"Senneville","Valide","formulaire","oui",269337.6269,5033783.686,"45,4430852","-73,9533153",POINT (269337.6269 5033783.686)
2203,"2022-07-17","22:30:00",1,,,"nuit","2",4,2.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304493.8694,5058032.534,"45,6621843","-73,5039285",POINT (304493.8694 5058032.534)
2204,"2022-07-09","01:30:00",1,,,"nuit","2",4,2.6,"Le Sud-Ouest","Valide","formulaire","oui",299220.4185,5037881.347,"45,4808352","-73,57137136",POINT (299220.4185 5037881.347)
2205,"2022-07-20","21:15:00",1,,,"nuit","2",5,3.6,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","formulaire","oui",304461.9941,5060552.818,"45,6848622","-73,5043393",POINT (304461.9941 5060552.818)
2206,"2022-07-13","00:00:00",3,,,"nuit","1",2,0.6,"L'Île-Bizard-Sainte-Geneviève","Valide","formulaire","oui",274645.914,5039696.224,"45,496537","-73,885824",POINT (274645.914 5039696.224)
